split,motion_id,line_index,caption,tokens,f_tag,to_tag,style_groups,matched_keywords,text_path
train,M007217,1,a person does a series of dance moves with proficiency.,a/DET person/NOUN does/AUX a/DET series/NOUN of/ADP dance/NOUN move/NOUN with/ADP proficiency/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007217,2,a person is walking forward and dancing at the same time. they are throwing their limbs out in sudden movements and shaking their legs.,a/DET person/NOUN is/AUX walk/VERB forward/ADV and/CCONJ dance/VERB at/ADP the/DET same/ADJ time/NOUN they/PRON are/AUX throw/VERB their/DET limb/NOUN out/ADP in/ADP sudden/ADJ movement/NOUN and/CCONJ shake/VERB their/DET leg/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007219,0,a person does a dance moving to their left,a/DET person/NOUN does/AUX a/DET dance/NOUN move/VERB to/ADP their/DET left/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007229,0,the person is making a forward jump.,the/DET person/NOUN is/AUX make/VERB a/DET forward/ADJ jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007229,1,a person who is standing with his hands by his sides bends his knees and takes one big jump forward.,a/DET person/NOUN who/PRON is/AUX stand/VERB with/ADP his/DET hand/NOUN by/ADP his/DET side/NOUN bend/VERB his/DET knee/NOUN and/CCONJ take/VERB one/NUM big/ADJ jump/NOUN forward/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007230,1,person does the macarena dance motions and then turns counter counterclockwise continuing the dance.,person/NOUN does/AUX the/DET macarena/PROPN dance/NOUN motion/NOUN and/CCONJ then/ADV turn/VERB counter/ADJ counterclockwise/PROPN continue/VERB the/DET dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007230,2,"a person dances the macarena, rotates to their right, and continues dancing.",a/DET person/NOUN dance/VERB the/DET macarena/NOUN rotate/VERB to/ADP their/DET right/NOUN and/CCONJ continue/VERB dancing/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007235,1,a person swings a heavy object in their left hand before setting it down.,a/DET person/NOUN swing/VERB a/DET heavy/ADJ object/NOUN in/ADP their/DET left/ADJ hand/NOUN before/ADP set/VERB it/PRON down/ADP,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007256,0,a person does salsa dancing forward and then turns around.,a/DET person/NOUN does/AUX salsa/VERB dancing/NOUN forward/ADV and/CCONJ then/ADV turn/VERB around/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007256,1,a man moves forward by dancing.,a/DET man/NOUN move/VERB forward/ADV by/ADP dance/VERB,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007259,1,a person walking forward slow,a/DET person/NOUN walk/VERB forward/ADV slow/ADJ,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007271,2,a person is dancing by moving and spinning to the left and the right back and forth,a/DET person/NOUN is/AUX dance/VERB by/ADP move/VERB and/CCONJ spin/VERB to/ADP the/DET left/NOUN and/CCONJ the/DET right/NOUN back/ADV and/CCONJ forth/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007272,1,the person is picking up some thing that’s heavy at with both hands.,the/DET person/NOUN is/AUX pick/VERB up/ADP some/DET thing/NOUN that/DET heavy/ADJ at/ADP with/ADP both/DET hand/NOUN,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007276,1,person is performing some kind of dance,person/NOUN is/AUX perform/VERB some/DET kind/NOUN of/ADP dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007284,1,jump boxer step kanno lol,jump/PROPN boxer/PROPN step/PROPN kanno/PROPN lol/PROPN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007307,0,person walks forward fast then stops,person/NOUN walk/VERB forward/ADV fast/ADV then/ADV stop/VERB,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007320,0,the person is running forward very fast.,the/DET person/NOUN is/AUX run/VERB forward/ADV very/ADV fast/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007320,2,a person runs taking large strides and then begins to slow down.,a/DET person/NOUN run/VERB take/VERB large/ADJ stride/NOUN and/CCONJ then/ADV begin/VERB to/PART slow/VERB down/ADP,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007334,1,she is doing the dance to the song i'm a little teapot.,she/PRON is/AUX do/VERB the/DET dance/NOUN to/ADP the/DET song/NOUN i/PRON a/DET little/ADJ teapot/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007344,2,the person did a quick jump turn to the right.,the/DET person/NOUN did/AUX a/DET quick/ADJ jump/NOUN turn/NOUN to/ADP the/DET right/NOUN,0.0,0.0,Energetic dynamic,jump;quick,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007357,1,the person took a quick stop to the left.,the/DET person/NOUN take/VERB a/DET quick/ADJ stop/NOUN to/ADP the/DET left/NOUN,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007366,0,a person doing robot dance moves,a/DET person/NOUN do/VERB robot/NOUN dance/NOUN move/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007366,2,"a person does the ""i'm a little teapot"" dance.",a/DET person/NOUN does/AUX the/DET i/PRON a/DET little/ADJ teapot/NOUN dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007367,0,"a person jumps repeatedly, throwing their arms above their head and stretching their legs with each jump.",a/DET person/NOUN jump/VERB repeatedly/ADV throw/VERB their/DET arm/NOUN above/ADP their/DET head/NOUN and/CCONJ stretch/VERB their/DET leg/NOUN with/ADP each/DET jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007374,0,a person walks fast forward.,a/DET person/NOUN walk/VERB fast/ADV forward/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007374,2,the man takes several quick aggressive steps to the front edge and abruptly stops!,the/DET man/NOUN take/VERB several/ADJ quick/ADJ aggressive/ADJ step/NOUN to/ADP the/DET front/ADJ edge/NOUN and/CCONJ abruptly/ADV stop/VERB,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007387,2,the man is walking forward very fast.,the/DET man/NOUN is/AUX walk/VERB forward/ADV very/ADV fast/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007406,0,"a person makes a big jump forward, then a big jump to the left, and then hops on one foot.",a/DET person/NOUN make/VERB a/DET big/ADJ jump/NOUN forward/ADV then/ADV a/DET big/ADJ jump/NOUN to/ADP the/DET left/NOUN and/CCONJ then/ADV hop/VERB on/ADP one/NUM foot/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007408,1,a person who is standing with his hands by his sides takes four slow steps forward.,a/DET person/NOUN who/PRON is/AUX stand/VERB with/ADP his/DET hand/NOUN by/ADP his/DET side/NOUN take/VERB four/NUM slow/ADJ step/NOUN forward/ADV,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007435,1,a person sways gently from foot to foot while waving with one hand in an increasingly energetic manner.,a/DET person/NOUN sway/VERB gently/ADV from/ADP foot/NOUN to/ADP foot/NOUN while/SCONJ wave/VERB with/ADP one/NUM hand/NOUN in/ADP an/DET increasingly/ADV energetic/ADJ manner/NOUN,0.0,0.0,Energetic dynamic,energetic,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007437,1,"a person walks in a slow clockwise circle, before stopping in a standing position.",a/DET person/NOUN walk/VERB in/ADP a/DET slow/ADJ clockwise/NOUN circle/NOUN before/ADP stop/VERB in/ADP a/DET standing/ADJ position/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007448,0,the person is doing the salsa dance.,the/DET person/NOUN is/AUX do/VERB the/DET salsa/NOUN dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007448,2,the man is dancing around,the/DET man/NOUN is/AUX dance/VERB around/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007453,1,a person jogs back and forth dancing.,a/DET person/NOUN jog/VERB back/ADV and/CCONJ forth/ADV dance/VERB,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007453,2,"a person side steps to begin to quick sprint to the destination, spins to the left and runs back to the original spot",a/DET person/NOUN side/NOUN step/NOUN to/PART begin/VERB to/PART quick/ADV sprint/VERB to/ADP the/DET destination/NOUN spin/VERB to/ADP the/DET left/NOUN and/CCONJ run/VERB back/ADV to/ADP the/DET original/ADJ spot/NOUN,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007460,0,a person is standing and throws something fast with his left hand.,a/DET person/NOUN is/AUX stand/VERB and/CCONJ throw/VERB something/PRON fast/ADJ with/ADP his/DET left/ADJ hand/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007490,0,a person who is standing takes one jump up off the ground and lands in place.,a/DET person/NOUN who/PRON is/AUX stand/VERB take/VERB one/NUM jump/NOUN up/ADP off/ADP the/DET ground/NOUN and/CCONJ land/NOUN in/ADP place/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007498,2,"the person's hands are crossed on their chest in an x. they skate down towards the bottom of the ramp and jump up, slapping something with their hand. they bounce backwards to the top of the ramp. they hold something with their hands and push it towards the side. then they jump up again and shoot a basketball",the/DET person/NOUN hand/NOUN are/AUX cross/VERB on/ADP their/DET chest/NOUN in/ADP an/DET they/PRON skate/VERB down/ADP towards/ADP the/DET bottom/NOUN of/ADP the/DET ramp/NOUN and/CCONJ jump/VERB up/ADP slap/VERB something/PRON with/ADP their/DET hand/NOUN they/PRON bounce/VERB backwards/ADV to/ADP the/DET top/NOUN of/ADP the/DET ramp/NOUN they/PRON hold/VERB something/PRON with/ADP their/DET hand/NOUN and/CCONJ push/VERB it/PRON towards/ADP the/DET side/NOUN then/ADV they/PRON jump/VERB up/ADP again/ADV and/CCONJ shoot/VERB a/DET basketball/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007507,0,a person runs straight forward at a fast pace.,a/DET person/NOUN run/VERB straight/ADV forward/ADV at/ADP a/DET fast/ADJ pace/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007518,1,a man walks backwards and then does a long jump,a/DET man/NOUN walk/VERB backwards/ADV and/CCONJ then/ADV does/AUX a/DET long/ADJ jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007518,2,a man walks backwards and then makes a large leap forward.,a/DET man/NOUN walk/VERB backwards/ADV and/CCONJ then/ADV make/VERB a/DET large/ADJ leap/NOUN forward/ADV,0.0,0.0,Energetic dynamic,leap,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007534,1,someone with short steps is dancing from left to right and backwards,someone/PRON with/ADP short/ADJ step/NOUN is/AUX dance/VERB from/ADP left/VERB to/ADP right/NOUN and/CCONJ backwards/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007538,2,a person is running really fast.,a/DET person/NOUN is/AUX run/VERB really/ADV fast/ADJ,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007547,0,a person is dancing around ballet style on their tip-toes and waving their arms accordingly.,a/DET person/NOUN is/AUX dance/VERB around/ADP ballet/NOUN style/NOUN on/ADP their/DET tiptoe/NOUN and/CCONJ wave/VERB their/DET arm/NOUN accordingly/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007547,1,a person shuffles and taps their feet from side to side and moves counter counterclockwise while also moving their arms upward and outward as if dancing.,a/DET person/NOUN shuffle/VERB and/CCONJ tap/VERB their/DET foot/NOUN from/ADP side/NOUN to/ADP side/NOUN and/CCONJ move/VERB counter/VERB counterclockwise/NOUN while/SCONJ also/ADV move/VERB their/DET arm/NOUN upward/ADV and/CCONJ outward/ADV as/SCONJ if/SCONJ dancing/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007547,2,a person does an exotic dance,a/DET person/NOUN does/AUX an/DET exotic/ADJ dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007555,2,walking forward then the body twirls around fast and keeps walking.,walk/VERB forward/ADV then/ADV the/DET body/NOUN twirl/VERB around/ADP fast/ADV and/CCONJ keep/VERB walk/VERB,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007578,1,person takes a small leap forward,person/NOUN take/VERB a/DET small/ADJ leap/NOUN forward/ADV,0.0,0.0,Energetic dynamic,leap,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007579,1,a person walks into a run,a/DET person/NOUN walk/VERB into/ADP a/DET run/NOUN,0.0,0.0,Energetic dynamic,run,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007601,2,this person is dancing front and back right to left.,this/DET person/NOUN is/AUX dance/VERB front/ADJ and/CCONJ back/ADV right/ADV to/ADP left/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007631,0,"a person turns around, walks until they leap, and then turns back to walk to the origin.",a/DET person/NOUN turn/VERB around/ADV walk/VERB until/ADP they/PRON leap/VERB and/CCONJ then/ADV turn/VERB back/ADV to/PART walk/VERB to/ADP the/DET origin/NOUN,0.0,0.0,Energetic dynamic,leap,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007631,1,"a person makes a big jump, before moving back to their start position.",a/DET person/NOUN make/VERB a/DET big/ADJ jump/NOUN before/ADP move/VERB back/ADV to/ADP their/DET start/NOUN position/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007631,2,the person did a diagonal ballet jump.,the/DET person/NOUN did/AUX a/DET diagonal/ADJ ballet/NOUN jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007638,2,a person takes a few quick steps forward with their arms swinging at their sides.,a/DET person/NOUN take/VERB a/DET few/ADJ quick/ADJ step/NOUN forward/ADV with/ADP their/DET arm/NOUN swinge/VERB at/ADP their/DET side/NOUN,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007663,1,the person walked forward slow.,the/DET person/NOUN walk/VERB forward/ADV slow/ADJ,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007673,0,the figure squats up and down with arms forward with each squat they do a tiny jump as they move upward.,the/DET figure/NOUN squat/VERB up/ADV and/CCONJ down/ADP with/ADP arm/NOUN forward/ADV with/ADP each/DET squat/NOUN they/PRON do/AUX a/DET tiny/ADJ jump/NOUN as/SCONJ they/PRON move/VERB upward/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007699,0,a person steps forward and then makes slow sweeping motions with their left hand near their head.,a/DET person/NOUN step/VERB forward/ADV and/CCONJ then/ADV make/VERB slow/ADJ sweeping/ADJ motion/NOUN with/ADP their/DET left/ADJ hand/NOUN near/SCONJ their/DET head/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007705,2,"a person is kneeling on their left knee while making slow dragging motions with their left hand on the ground, then they stand up.",a/DET person/NOUN is/AUX kneel/VERB on/ADP their/DET left/ADJ knee/NOUN while/SCONJ make/VERB slow/ADJ drag/VERB motion/NOUN with/ADP their/DET left/ADJ hand/NOUN on/ADP the/DET ground/NOUN then/ADV they/PRON stand/VERB up/ADP,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007707,2,a person is dancing with their hands clasped together.,a/DET person/NOUN is/AUX dance/VERB with/ADP their/DET hand/NOUN clasp/VERB together/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007713,0,a person takes three quick steps backward.,a/DET person/NOUN take/VERB three/NUM quick/ADJ step/NOUN backward/ADV,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007722,0,"a person has their arms extended as if they are dancing with another individual, stepping backward & forward in a diamond-shaped motion.",a/DET person/NOUN has/AUX their/DET arm/NOUN extend/VERB as/SCONJ if/SCONJ they/PRON are/AUX dance/VERB with/ADP another/DET individual/NOUN step/VERB backward/ADV forward/ADV in/ADP a/DET diamondshaped/ADJ motion/NOUN,0.0,10.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007733,1,this person takes a dancing stance then drops his hands and starts again.,this/DET person/NOUN take/VERB a/DET dancing/NOUN stance/NOUN then/ADV drop/VERB his/DET hand/NOUN and/CCONJ start/VERB again/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007733,2,"a person has left arm bent and right arm straight, trying to dance with someone",a/DET person/NOUN has/AUX left/VERB arm/NOUN bent/ADJ and/CCONJ right/ADJ arm/NOUN straight/ADV try/VERB to/PART dance/VERB with/ADP someone/PRON,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007734,1,a person walks forward fast.,a/DET person/NOUN walk/VERB forward/ADV fast/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007737,1,a person does a high jump.,a/DET person/NOUN does/AUX a/DET high/ADJ jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007763,0,a person jump and turns 90 degrees.,a/DET person/NOUN jump/NOUN and/CCONJ turn/VERB degree/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007771,0,a person takes a quick step back.,a/DET person/NOUN take/VERB a/DET quick/ADJ step/NOUN back/ADV,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007780,1,"a person takes a step back, proceeds forward a few steps, and then jumps in one place using a jump rope.",a/DET person/NOUN take/VERB a/DET step/NOUN back/ADV proceed/VERB forward/ADV a/DET few/ADJ step/NOUN and/CCONJ then/ADV jump/VERB in/ADP one/NUM place/NOUN use/VERB a/DET jump/NOUN rope/NOUN,0.0,7.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007780,2,man starts to do jump jope.,man/NOUN start/VERB to/PART do/AUX jump/VERB jope/PROPN,4.0,7.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007787,0,the person is dancing the cha cha .,the/DET person/NOUN is/AUX dance/VERB the/DET cha/NOUN cha/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007787,1,a man takes some waltz dance steps.,a/DET man/NOUN take/VERB some/DET waltz/NOUN dance/NOUN step/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007787,2,a person does the chacha dance to the right,a/DET person/NOUN does/AUX the/DET chacha/VERB dance/NOUN to/ADP the/DET right/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007790,0,the person is injured dragging his right leg while carrying something heavy on the left.,the/DET person/NOUN is/AUX injure/VERB drag/VERB his/DET right/ADJ leg/NOUN while/SCONJ carry/VERB something/PRON heavy/ADJ on/ADP the/DET left/NOUN,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007790,2,"a person leans over and uses their arms to carry something heavy, stumbling forward with small steps.",a/DET person/NOUN lean/VERB over/ADP and/CCONJ use/VERB their/DET arm/NOUN to/PART carry/VERB something/PRON heavy/ADJ stumble/VERB forward/ADV with/ADP small/ADJ step/NOUN,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007847,2,"a person is dancing and lifting their left arm up twice then their right arm up twice, all while shimmying.",a/DET person/NOUN is/AUX dance/VERB and/CCONJ lift/VERB their/DET left/ADJ arm/NOUN up/ADP twice/ADV then/ADV their/DET right/ADJ arm/NOUN up/ADP twice/ADV all/DET while/SCONJ shimmy/VERB,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007864,2,a person run forward along the diagonal,a/DET person/NOUN run/VERB forward/ADV along/ADP the/DET diagonal/ADJ,0.0,0.0,Energetic dynamic,run,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007874,0,a person who is standing with his arms by his sides takes four very slow steps forward.,a/DET person/NOUN who/PRON is/AUX stand/VERB with/ADP his/DET arm/NOUN by/ADP his/DET side/NOUN take/VERB four/NUM very/ADV slow/ADJ step/NOUN forward/ADV,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007874,1,"a man walks forwards at a slow pace, allowing his arms to dangle at his side, and then stops.",a/DET man/NOUN walk/VERB forwards/ADV at/ADP a/DET slow/ADJ pace/NOUN allow/VERB his/DET arm/NOUN to/PART dangle/VERB at/ADP his/DET side/NOUN and/CCONJ then/ADV stop/VERB,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007874,2,a person is walking very slow,a/DET person/NOUN is/AUX walk/VERB very/ADV slow/ADJ,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007877,0,"the figure does a shot put throw, complete with the wind up spin.",the/DET figure/NOUN does/AUX a/DET shot/NOUN put/VERB throw/NOUN complete/ADJ with/ADP the/DET wind/NOUN up/ADP spin/NOUN,0.0,0.0,Dance expressive,spin,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007879,1,the man does a quick hook shot towards the location where some ones gut would be.,the/DET man/NOUN does/AUX a/DET quick/ADJ hook/NOUN shot/NOUN towards/ADP the/DET location/NOUN where/ADV some/DET one/NOUN gut/PROPN would/VERB be/AUX,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007880,0,the person is doing the side winco dance,the/DET person/NOUN is/AUX do/VERB the/DET side/NOUN winco/PROPN dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007880,2,the person slides to the left five times while swinging their arms as if dancing.,the/DET person/NOUN slide/VERB to/ADP the/DET left/ADJ five/NUM time/NOUN while/SCONJ swinge/VERB their/DET arm/NOUN as/SCONJ if/SCONJ dancing/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007899,0,"a man walks forward in a slow clockwise circle, stopping in a standing position.",a/DET man/NOUN walk/VERB forward/ADV in/ADP a/DET slow/ADJ clockwise/NOUN circle/NOUN stop/VERB in/ADP a/DET standing/ADJ position/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007927,2,"dancing, shuffling feet in a circle and swinging arms",dance/VERB shuffle/VERB foot/NOUN in/ADP a/DET circle/NOUN and/CCONJ swinge/VERB arm/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007939,0,person is doing dance moves,person/NOUN is/AUX do/VERB dance/NOUN move/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007948,2,charcter flapping their arms around doing the chicken dance while pivoting on their left foot.,charcter/NOUN flap/VERB their/DET arm/NOUN around/ADP do/VERB the/DET chicken/NOUN dance/NOUN while/SCONJ pivot/VERB on/ADP their/DET left/ADJ foot/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007961,0,walk forward and backwards dancing,walk/VERB forward/ADV and/CCONJ backwards/ADV dancing/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007980,2,"a person walks in a curve to their right, at a leisurely but steady pace, while slightly leaned back.",a/DET person/NOUN walk/VERB in/ADP a/DET curve/NOUN to/ADP their/DET right/NOUN at/ADP a/DET leisurely/ADJ but/CCONJ steady/ADJ pace/NOUN while/SCONJ slightly/ADV lean/VERB back/ADV,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007985,0,"a person takes step to jump upward, then takes a few steps back to run forward to throw left arm outward.",a/DET person/NOUN take/VERB step/NOUN to/PART jump/VERB upward/ADV then/ADV take/VERB a/DET few/ADJ step/NOUN back/ADV to/PART run/VERB forward/ADV to/PART throw/VERB left/ADJ arm/NOUN outward/ADV,0.0,0.0,Energetic dynamic,jump;run,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M007990,1,a person struggles to hold a heavy object before dropping it.,a/DET person/NOUN struggle/VERB to/PART hold/VERB a/DET heavy/ADJ object/NOUN before/ADP drop/VERB it/PRON,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
